id,address,brokers,city,country,county,dateAdded,dateUpdated,descriptions,domains,floorSizeValue,floorSizeUnit,geoLocation,imageURLs,latitude,legalDescription,longitude,lotSizeValue,lotSizeUnit,mostRecentBrokerAgent,mostRecentBrokerCompany,mostRecentBrokerDateSeen,mostRecentPriceAmount.1,mostRecentPriceDomain.1,mostRecentPricePerSquareFoot,mostRecentPriceDate.1,mostRecentPriceFirstDateSeen.1,mostRecentStatus,mostRecentStatusDate,mostRecentStatusFirstDateSeen,mlsNumber,numBathroom,numBedroom,numFloor,parking,people,postalCode,prices,propertyType,province,sourceURLs,statuses,yearBuilt
d3467c05-26ca-4925-98c0-d2d174bb2af0,"6371 Craig Throughway Suite 360, Lake Garyside, DC 30127",Dorsey-Fuller,Los Angeles,US,Harris County,2021-02-14,2021-07-15,Drug full manager mother and pay.,mcknight.info,7806.8,sq ft,"76.065343, 150.223656",https://placeimg.com/656/266/any,-26.747916,Then anyone far determine pick and vote.,-130.315372,2277.18,sq ft,Morrow Inc,"Brooks, Clarke and Jackson",2025-01-22,922891.0,126527.56,799986.99,2024-12-02,2021-06-11,Pending,2024-04-27,2024-06-16,8,1,9,2,None,Elizabeth Williams,26552,541442.49,Commercial,TX,http://cruz.com/,For Sale,2009
6c0c2eb3-b942-418a-a11f-046a87afc471,"50077 Harmon Isle, Fordburgh, AZ 35151",Soto and Sons,Los Angeles,UK,San Diego County,2025-05-13,2025-03-08,Kid rather from north authority plan.,king.biz,4622.77,sq ft,"51.111002, -60.445012",https://placekitten.com/763/241,53.324381,Of voice crime population interest trial everything.,112.986278,3694.15,sq ft,"Chandler, Bauer and Mcgrath",Anderson-Williams,2024-07-25,748118.64,366970.99,771342.1,2022-07-13,2020-09-22,For Sale,2022-10-07,2024-03-18,1,4,10,8,Driveway,Krystal Thompson,73774,586529.02,Land,BY,https://lowe.net/,Off Market,1977
5ccca64e-de26-40ab-9077-3f103b20612b,"0112 Zhang Bypass Apt. 944, Lake Jonathanview, NV 00814","Fuller, Stevenson and Johnson",Los Angeles,CA,Los Angeles County,2022-01-05,2022-08-01,Admit my few begin out building.,murillo.org,1239.46,sq ft,"4.661452, 177.262321",https://dummyimage.com/575x89,-67.468353,Amount successful few state big bill must option.,-10.914967,4219.41,sq ft,Zuniga LLC,Cox-Curry,2022-09-09,142762.52,681847.28,393253.74,2023-11-24,2023-09-28,Pending,2024-06-04,2024-03-04,9,3,4,1,None,Ivan Jackson,08921,160597.76,Land,ON,http://www.jackson-mullen.com/,Pending,1996
33f45e04-5302-4d26-b744-3d3ca7b66742,"6923 Karina Mews Suite 396, South Julie, ID 74518",Guerrero-Carter,Los Angeles,CA,San Diego County,2022-06-16,2023-12-11,Its whatever learn go behind happen production.,foster.com,6801.07,sq ft,"72.188802, 89.293575",https://dummyimage.com/437x378,11.048171,Hour according move watch see.,26.876576,8886.13,sq ft,"Lang, Pace and Rodriguez",Reynolds-Martinez,2024-04-16,551887.03,318685.41,530492.84,2023-03-09,2023-01-11,Sold,2022-11-20,2021-08-13,8,9,9,9,None,Ashley Aguirre,98426,706649.57,Condo,CA,http://hayes.com/,Off Market,1936
36fb5139-11a4-42d7-b028-5ed95a21ed64,"043 Campbell Lake, Patricialand, CT 39608",Clark-Robinson,Houston,IN,Cook County,2021-10-21,2024-10-23,Avoid body detail wear citizen final reason cup.,flores.biz,7315.3,sq ft,"-7.989895, -78.887059",https://placeimg.com/326/516/any,-52.964136,List itself reach safe trip.,-126.603691,8609.72,sq ft,Collins PLC,"Santiago, Taylor and Weaver",2024-06-22,922627.44,841278.41,134927.39,2022-11-20,2022-07-31,Sold,2021-01-19,2022-09-01,9,1,5,10,Driveway,Stephanie Nguyen,97098,347892.21,Commercial,BC,http://www.mitchell.com/,Off Market,1973
e06a3ee4-2869-4e32-ae75-471f1ccc476e,"393 Turner Fort Suite 131, East Natashatown, IL 47753",Lopez Inc,Dallas,CA,Harris County,2023-04-23,2025-07-22,Air goal often newspaper all parent least Democrat.,crawford-mcdaniel.net,3568.59,sq ft,"-47.733473, 86.264096",https://placekitten.com/945/956,-20.616794,National still growth member form kitchen green.,-107.597034,4002.93,sq ft,Jackson-Campbell,Jones PLC,2023-03-20,691998.6,830853.89,493993.2,2021-07-11,2025-06-16,Off Market,2021-09-25,2023-12-31,8,5,5,6,None,Mr. Jason Moore,20632,922112.57,Commercial,BY,http://williams-turner.org/,Off Market,1970
5b6147cd-4119-4947-9e30-65fb3838e62c,"777 Jenna Way, New Savannah, KY 88383","Taylor, Trevino and Perez",San Diego,JP,Harris County,2024-08-15,2025-04-04,Body rock college picture single suddenly.,davis.biz,9981.43,sq ft,"-84.047255, 62.814677",https://dummyimage.com/596x228,-19.654387,You foreign line you help him.,106.548665,3480.63,sq ft,Frey PLC,Brown and Sons,2025-05-29,227778.35,343719.19,946558.29,2024-09-15,2023-09-22,For Sale,2023-04-22,2023-08-07,4,10,5,9,None,Andrew Brady,21921,297815.9,Commercial,TX,https://www.johnson-beck.info/,For Sale,1970
1ec36afd-e7cb-4086-ae45-1a988facc107,"47602 William Ramp Suite 184, Nancytown, ND 44620",Williams-Mcdaniel,Phoenix,AU,Cook County,2023-12-10,2023-02-15,People letter office artist parent.,benson.biz,1381.92,sq ft,"-67.904367, 24.447303",https://dummyimage.com/455x780,41.067059,Remain happy even economic build fall share.,-146.197122,7998.87,sq ft,Smith Inc,Woods-Garcia,2021-09-11,991017.59,712259.72,541842.62,2021-07-12,2025-04-17,Sold,2024-10-15,2025-06-10,7,7,7,3,Driveway,Jordan Sims,33561,265828.83,Condo,ON,http://johnson-cervantes.org/,Pending,2018
bcf93bd2-3bfd-4cdc-887b-88fcbad179aa,"69526 Randall Mission, Acostastad, SD 54032","Sanchez, Gardner and Sanders",Los Angeles,DE,Cook County,2020-12-28,2021-06-08,Discover admit very lay.,clark-jackson.com,9870.54,sq ft,"48.47948, 29.823535",https://placeimg.com/259/771/any,61.380064,Now else parent box.,76.769543,9706.02,sq ft,Crane PLC,Browning Group,2021-03-08,735580.45,206960.8,619717.97,2022-12-20,2022-07-02,Pending,2021-04-21,2021-05-30,3,9,10,7,Driveway,George Cruz,05743,72273.33,Single Family,BY,https://www.irwin.biz/,Sold,1991
b34c7e70-1818-4703-87d7-894cdb3735a5,"49277 Rodriguez Cove Apt. 859, East Sherry, AK 35818","Guzman, Davis and Porter",Dallas,DE,Maricopa County,2020-12-14,2020-08-15,Art go teach matter bad dark.,barrett-mcintyre.com,1668.38,sq ft,"4.006324, -28.562538",https://placekitten.com/947/1013,53.552519,Bed expert yard shoulder.,28.43738,5065.88,sq ft,Barnes-Norman,Buchanan-Johnson,2021-02-03,988915.85,41550.91,731133.34,2023-05-21,2023-08-14,For Sale,2022-09-29,2022-05-16,7,10,4,6,Carport,Alicia Lewis,74344,606922.04,Commercial,QLD,http://www.medina-rodriguez.com/,For Sale,1989
2962bdcd-1e72-46b4-9dfe-09a2b42d2a98,"4610 Brian Lights, Whitemouth, NV 39073","Weaver, Kirby and Hernandez",Los Angeles,AU,Cook County,2025-01-12,2025-07-16,Draw eat daughter decade husband throughout find near.,wilson-moore.net,113.16,sq ft,"24.363437, 175.039246",https://dummyimage.com/592x246,55.708776,Rule reflect feel thus customer.,-48.595226,3253.27,sq ft,Le-Mckee,"Diaz, Jacobs and Lopez",2025-07-18,707293.93,65000.92,99691.89,2020-08-03,2022-05-16,Pending,2020-10-05,2024-02-22,5,3,7,3,None,Angela Weber,06206,331901.49,Multi-Family,BC,https://francis.biz/,Sold,2000
827c71ea-f6c3-4fd0-a420-85e278322840,"PSC 9160, Box 0969, APO AE 28607","Hammond, Cooper and Gonzales",Chicago,FR,Harris County,2023-04-17,2022-03-14,Eight feel quite road live main.,joyce-cole.biz,5791.88,sq ft,"20.719968, -144.623302",https://dummyimage.com/126x899,-57.698013,Wait marriage street buy hope rich.,-8.927738,9091.6,sq ft,Whitehead Inc,Huff Ltd,2024-07-29,167240.18,919118.58,886531.08,2023-05-28,2021-03-30,Sold,2023-05-30,2023-09-30,5,7,4,8,None,Amber Lin,92219,953150.38,Single Family,TX,https://www.mcneil.com/,For Sale,1938
11326e9a-bd5d-48c1-8128-15f34fa00304,"341 Wendy Landing, Lake Jessicatown, WY 76765",Gonzales-Hanna,Chicago,US,Los Angeles County,2023-11-09,2024-05-29,Product this human make main poor.,murillo.com,5808.43,sq ft,"14.44571, 43.916998",https://placeimg.com/880/524/any,-30.178024,Baby war position.,-175.54316,3150.63,sq ft,Merritt-Carlson,Herrera-Weaver,2023-04-09,941911.2,258586.85,305783.87,2021-05-20,2022-08-21,Pending,2020-08-27,2021-08-06,7,1,8,2,Driveway,George Vega,80254,299100.94,Apartment,CA,http://www.dixon.net/,Off Market,1947
ff92d6c7-eac9-4774-89f7-ed2323cc6489,"610 Barnes Canyon Apt. 642, Bobbyborough, TN 72420","Schroeder, Morgan and Peterson",Dallas,SG,San Diego County,2025-01-15,2025-07-17,Now show hundred ok local.,garner.com,8168.52,sq ft,"63.603281, 35.755496",https://www.lorempixel.com/626/213,-1.383931,Record spring deep modern project western.,179.169472,2852.53,sq ft,"Barnes, Dawson and Rogers",Anderson-Orr,2025-01-08,219766.49,639379.82,921394.02,2024-07-14,2021-02-24,For Sale,2023-03-11,2021-06-18,5,5,8,10,Garage,Shawn Thompson,08824,327640.62,Single Family,QLD,https://www.miller.com/,Off Market,1936
86deae35-dc07-4eac-a55b-632224620af1,"788 Kevin Gateway, West James, AK 89979","Gould, Alexander and Maldonado",Phoenix,HK,San Diego County,2022-01-17,2021-11-19,Maybe include somebody measure national station.,petersen-gonzalez.com,2335.94,sq ft,"41.341002, -100.649068",https://placeimg.com/157/255/any,83.870573,Shake will drug strategy.,42.200042,3750.67,sq ft,Sanchez Ltd,"Williams, Morales and Mills",2022-06-25,402810.33,439853.02,83853.13,2023-02-01,2023-04-13,Sold,2025-05-26,2024-02-27,6,9,6,9,None,Christopher Riddle,97098,185160.98,Land,QLD,http://beck.com/,Off Market,1929
05f9b8cc-5403-47e2-8ab4-dbdc3d2fbbb6,"14374 Pierce Street Apt. 926, Morrismouth, ID 74817",Mays-Brooks,Los Angeles,AU,Los Angeles County,2020-10-04,2020-08-31,From peace partner speak.,mitchell.net,9594.23,sq ft,"-14.032662, 19.17678",https://dummyimage.com/942x296,-81.4769,Remain economic film.,123.754401,5083.22,sq ft,Perry-Lee,Rogers Inc,2023-10-31,442034.16,104399.68,716588.16,2024-06-28,2022-10-13,Sold,2021-02-11,2024-11-18,8,2,7,7,None,Christine Harvey,84786,608013.54,Apartment,ON,https://www.rodriguez.com/,For Sale,1963
b7406511-3a36-4c28-a1b7-9248d673b2b0,"6028 Lewis Lake, Matthewchester, CO 78689",Soto-Robinson,New York,FR,Cook County,2020-08-18,2020-08-26,Marriage prevent step thousand lay now.,torres-wong.info,1232.82,sq ft,"62.563757, -136.751982",https://www.lorempixel.com/25/797,-59.261305,Garden natural whose any somebody possible type its.,30.712146,4025.78,sq ft,Mullins LLC,Griffin-Floyd,2023-06-10,82355.44,811278.66,379156.22,2025-02-28,2021-11-04,Pending,2023-11-26,2023-11-17,5,6,9,6,Street,Michelle Chapman,41687,953526.28,Apartment,TX,http://black.com/,Pending,1915
25a5380c-4195-4962-b102-a6497fa88d0f,"25057 Morris Mill, Pamelachester, KY 22413","Lee, White and Edwards",Phoenix,AU,Maricopa County,2024-08-24,2023-12-09,South much agent baby development.,buchanan.com,328.71,sq ft,"-25.41197, 15.606431",https://placeimg.com/19/968/any,56.878015,Stay live reality husband lead almost beat source.,121.990209,6655.43,sq ft,"Jones, Lloyd and Lawson","Roth, Wise and Short",2021-02-06,777825.84,587067.53,909473.77,2020-10-01,2020-12-21,For Sale,2021-01-25,2022-04-25,6,10,2,4,Driveway,Todd Woods,20632,515463.93,Apartment,BY,https://morrison.com/,Pending,1946
8e91cab9-1042-448d-8637-2313ef408383,"5440 Lindsay Rapid Apt. 968, Port Jacob, MI 33499","Davis, Jackson and Barnes",Los Angeles,JP,Cook County,2020-10-05,2020-12-17,Phone crime mention.,chapman.com,8808.34,sq ft,"-79.100192, 67.747056",https://www.lorempixel.com/792/271,25.187301,Wide town wind business road animal throughout.,63.969548,9682.84,sq ft,"Tucker, Brown and Parker","Lawson, Lloyd and Wiley",2025-05-21,852032.26,309371.34,431371.28,2025-01-03,2021-09-27,Sold,2025-02-24,2020-11-21,2,5,5,2,Garage,Curtis Smith,82447,810922.12,Multi-Family,TX,http://www.snow.net/,Sold,1983
8550d092-016f-499e-8150-5740ace372ae,"1831 Kimberly Route, Smithville, DC 57166",Long-Mcdonald,San Diego,IN,Cook County,2024-02-21,2022-08-09,Special capital word action me face.,velez.biz,1947.79,sq ft,"-13.817978, -3.700424",https://placeimg.com/477/912/any,-77.564765,Fear attorney decision man day day.,-134.340767,5535.12,sq ft,"Sherman, Johnson and Brown",Ashley Inc,2025-04-05,17512.12,976552.79,340159.05,2021-06-26,2024-12-31,Off Market,2023-12-28,2020-11-18,10,9,2,6,Carport,Andrea Smith,07118,819275.6,Townhouse,TX,https://salazar.com/,Off Market,1903
b6858176-bc2a-456d-a614-6bcb3e42c4dd,"USS Hill, FPO AE 07669","Flores, Warren and Scott",San Diego,AU,Harris County,2022-02-06,2025-04-05,Sea deal lot method here red and unit.,ray-stephens.com,4863.39,sq ft,"-16.811098, -125.607044",https://dummyimage.com/533x63,-78.133873,Provide stock number.,119.114281,357.99,sq ft,"Russell, Roberts and Jones",Garcia Inc,2021-05-28,215583.98,988155.64,714227.36,2020-09-05,2025-04-26,Sold,2020-10-11,2021-03-13,7,5,4,8,None,Julie Nelson,94853,382231.04,Multi-Family,TX,http://www.winters-woods.biz/,For Sale,1971
24ce8e74-2ae5-40c8-91ad-ac68b73fa920,"2359 Stephanie Path, East Georgechester, OH 01295",Hoffman-Byrd,New York,FR,Harris County,2023-09-30,2022-09-18,Meet read pull street.,knight.com,4623.26,sq ft,"70.097572, 35.831383",https://placekitten.com/862/329,38.071362,Through that radio about result threat clear expect.,179.442974,1512.05,sq ft,"Black, Contreras and Jones","Owens, Johnson and Robinson",2022-07-20,922622.99,316999.28,528344.11,2021-10-04,2025-04-17,Sold,2024-07-13,2021-01-29,4,5,9,7,Street,Perry Harris,91375,104020.67,Apartment,ON,https://daniels-french.biz/,Sold,1934
be8c45db-6828-4170-b7cb-127272148eb3,"3381 Matthew Vista Suite 671, South Travis, NH 54128","Huff, Lynch and Chavez",New York,US,Maricopa County,2020-09-29,2024-03-13,Fight strategy discover relationship he administration probably.,kelly.com,2911.65,sq ft,"27.049949, 14.801951",https://placeimg.com/947/756/any,-2.894076,Write trade science compare state.,41.909319,4091.58,sq ft,Jones LLC,Quinn Inc,2025-07-09,569836.88,584267.58,258358.55,2022-05-13,2025-06-12,Pending,2024-03-10,2020-10-11,6,4,9,5,Carport,Michael Taylor,84786,958166.5,Single Family,BY,http://chambers.net/,Off Market,1919
25af9eed-f65c-4fb9-aa51-0f2082eb752c,"83282 Chase Avenue Apt. 516, Cruzstad, NY 29600",Jennings LLC,Los Angeles,FR,San Diego County,2020-07-31,2022-04-02,Gun town continue price.,shaw.info,449.79,sq ft,"-50.111125, 173.943247",https://placekitten.com/698/25,58.999921,College exactly sound system for.,39.456387,7952.63,sq ft,Myers Group,Hughes-Bautista,2023-10-23,406185.3,130625.51,532613.9,2020-12-14,2023-08-28,For Sale,2024-06-04,2023-09-06,6,7,10,2,Street,Jason Miller,26552,567442.47,Commercial,ON,http://schaefer.com/,Off Market,2006
26c3ed08-789b-4979-aca7-41c15bdcc17c,"Unit 1417 Box 3141, DPO AE 76281",Mcintyre Inc,New York,AU,Harris County,2023-12-13,2024-07-28,History ask reduce behavior project little I.,richardson.com,8291.13,sq ft,"14.089407, 0.124978",https://dummyimage.com/611x929,-4.363601,Deep would rather.,-159.112903,9612.53,sq ft,Jones-Green,Robbins Group,2022-06-27,561622.08,491933.68,168309.77,2023-12-24,2021-12-19,Pending,2021-04-09,2025-05-26,9,4,3,1,Garage,James Klein,92194,663264.32,Apartment,BY,https://diaz.info/,Pending,1979
e527da09-4bb5-45ef-8014-c244167a46d4,"8232 Erin Road, East Amandafort, WI 18436",Waller Ltd,Chicago,FR,Harris County,2024-01-03,2022-03-20,Avoid executive great west prove.,horton-hernandez.com,2838.44,sq ft,"3.229841, -109.121136",https://placekitten.com/396/295,60.393144,White sort turn fine.,-39.585821,2733.6,sq ft,Hamilton and Sons,Powell-Choi,2023-08-29,734466.51,497458.85,892047.92,2021-05-15,2020-08-05,Off Market,2025-07-19,2022-10-24,10,2,6,6,None,Ethan Martin MD,91055,651841.21,Single Family,QLD,http://booker.info/,For Sale,1974
c24591e0-6ae8-4554-843f-fe4442a6f951,"367 Stephens Lodge, South Amandaberg, ID 04250",Peterson-Mccarthy,Dallas,HK,San Diego County,2022-07-06,2023-04-14,Fight score have same not interview Congress Mr.,castillo-sosa.com,559.06,sq ft,"-2.13903, -31.725066",https://www.lorempixel.com/70/33,87.560108,Drive seek around within and free.,37.856119,5328.5,sq ft,Perez LLC,Holmes-Drake,2022-03-17,839529.93,414160.35,402437.1,2025-05-26,2021-04-15,Off Market,2022-01-26,2023-08-29,5,1,9,7,Driveway,Rhonda Day,27862,400294.62,Condo,QLD,https://www.logan.com/,Sold,1903
1ee13442-f973-4884-bbce-ede56e6de0dd,"45997 Jackson River, Guerrashire, SD 15325",Bruce LLC,Phoenix,FR,Los Angeles County,2020-12-01,2023-06-12,Every lot wide focus value wish could.,rojas-waters.com,3023.37,sq ft,"85.010319, 143.073151",https://dummyimage.com/703x807,11.048218,As store require event support see radio view.,61.919431,6988.04,sq ft,"Arnold, Serrano and Lewis",Flores-Smith,2025-07-04,660519.54,623334.04,840934.88,2024-01-26,2020-08-25,Sold,2024-07-22,2023-05-05,7,7,6,5,Garage,Jason Downs,51023,869115.27,Multi-Family,CA,http://hunt.biz/,Sold,1914
c2c9df30-94cf-4712-80e7-6a0f4c03ef43,"8913 Hanson Flats, Port Austinville, LA 53887",Johnson-Burton,Los Angeles,US,Maricopa County,2022-03-28,2025-04-10,Government magazine hard lead run contain move south.,williams.com,6453.03,sq ft,"-55.287168, 85.584129",https://placeimg.com/510/1009/any,-26.662901,Help deep pattern woman.,-153.44496,6003.98,sq ft,Sandoval-Miller,Smith LLC,2021-08-24,303797.52,363816.89,462635.15,2021-05-21,2021-04-15,For Sale,2024-08-20,2021-04-04,8,3,2,4,Carport,Ashlee May,91055,451306.45,Single Family,ON,https://www.schultz.biz/,Sold,1973
7bad534d-2a73-4f38-9a1a-cd3b3dc6153d,"20583 Walker Port Suite 675, West Darrylchester, MT 87434","Miller, Schultz and Johnson",Los Angeles,HK,Los Angeles County,2021-02-24,2023-04-15,For need use maintain base.,erickson.info,553.66,sq ft,"0.695916, -70.231176",https://dummyimage.com/500x327,12.723496,Its cell feeling woman candidate.,48.625334,7598.17,sq ft,Abbott Inc,Carter-Ward,2022-07-22,132169.42,642847.33,954879.07,2024-03-01,2023-06-23,For Sale,2024-06-22,2021-03-04,4,8,10,6,Carport,Patricia Cook,86645,908782.54,Multi-Family,BC,http://www.johnson-mccann.com/,For Sale,1974
c567bcaa-2897-4fd3-a86d-aa473789f4cb,"33241 Carey Courts, West Jennifer, VT 13122",Scott-Stark,San Francisco,FR,Harris County,2024-05-23,2022-07-04,Address generation relationship against piece.,york-hernandez.org,7407.42,sq ft,"22.541662, -68.592515",https://dummyimage.com/122x613,-31.629468,Arm item theory policy.,15.695757,9541.07,sq ft,"Wells, James and Simmons","Meyer, Charles and Suarez",2024-12-01,78362.93,601047.46,311554.59,2023-07-29,2022-12-17,For Sale,2022-11-03,2021-08-16,7,7,10,7,Street,Laura Carr MD,30843,596331.68,Apartment,BC,https://www.johnson.biz/,Sold,1991
38f8f8f8-9f10-4bf9-8fd5-cf7630002907,"975 Kramer Shores Apt. 451, Baileystad, CA 98519","Robertson, Vazquez and Anderson",Dallas,JP,Los Angeles County,2025-04-30,2022-08-21,Nor might arm everything.,rhodes-brewer.info,8892.5,sq ft,"49.304096, 79.389062",https://www.lorempixel.com/866/942,-15.444049,Reflect enough throughout anyone.,164.44862,1051.9,sq ft,"Ramirez, Johnson and Campbell",Fernandez PLC,2025-04-22,749820.46,778642.43,522268.72,2022-07-05,2023-02-25,Sold,2025-04-17,2022-08-31,6,7,7,3,Carport,Rachel Martinez,55329,287076.4,Apartment,QLD,http://www.patel.com/,Off Market,1921
668f14a8-bcea-4359-8974-4b62aaa16f85,"1425 Daniel Road, Edwardsstad, AR 36837",Gutierrez Inc,New York,UK,San Diego County,2024-03-06,2021-01-07,Conference stand bill amount manager forward pass.,anderson-douglas.com,6701.52,sq ft,"21.12025, 73.921688",https://placekitten.com/897/263,0.532582,Black if less democratic thousand industry raise last.,-89.711657,5125.93,sq ft,"Rodriguez, Wyatt and Roberson",Gould-Gallegos,2024-01-08,546777.0,654316.28,724086.53,2024-05-25,2021-08-31,For Sale,2024-07-20,2024-08-18,2,7,6,9,Carport,Michael Johnson,86645,972319.47,Apartment,BC,http://www.robinson-perez.info/,Sold,1978
463a2851-6642-43f4-a157-b937273d7829,"5829 Hunt Terrace Suite 237, New Kelli, NM 92393","Hubbard, Martinez and Jones",Chicago,SG,Cook County,2024-03-01,2020-09-18,Pick it without anything.,nunez-harper.com,6697.75,sq ft,"-20.66646, -90.093579",https://dummyimage.com/817x60,-30.736468,Discussion plant prove let day international.,151.846321,5585.02,sq ft,Hughes Inc,Avila-Torres,2025-05-22,332198.64,819744.41,672610.55,2021-07-01,2021-07-25,For Sale,2023-08-24,2025-06-14,3,4,4,5,Driveway,Tricia Ray,82447,653366.42,Commercial,ON,http://garrett-parker.com/,For Sale,1919
dd9ac3e1-f41f-4a08-9297-8c6302de32b3,"1622 Sarah Creek, Theresaville, NV 71578",Thomas-Harrington,Phoenix,US,Los Angeles County,2023-11-23,2020-09-30,Man present central land wear.,walker.com,746.96,sq ft,"-45.560943, 176.764296",https://www.lorempixel.com/507/162,81.81903,Performance seek drive.,-19.224182,9526.38,sq ft,Green-Martinez,Brown-Young,2025-07-16,925765.99,570907.54,84112.93,2022-02-21,2020-08-21,Off Market,2023-02-04,2022-12-03,5,8,5,4,Carport,Tracy Sanchez,26552,602110.26,Apartment,BY,https://www.taylor.org/,Pending,1928
89719950-71cd-4a56-b02f-69b5df5fd73f,"388 David Village Suite 128, Taylorshire, PA 35710",Rose Inc,Phoenix,US,San Diego County,2021-06-10,2020-11-06,Energy government Mrs worry people protect.,irwin.org,5906.27,sq ft,"11.930956, 122.456113",https://placeimg.com/481/846/any,21.586768,Draw character vote prove tell whole.,-94.72598,1528.55,sq ft,Williams and Sons,Hall-Green,2024-04-24,762867.75,15290.3,879138.7,2024-11-10,2021-08-27,Pending,2023-06-29,2022-11-21,8,6,8,10,Street,Jenna Porter,82447,947269.78,Single Family,QLD,https://www.franklin.net/,Sold,1988
7d5ab745-e505-4b22-a4ab-932950d70e69,"24357 John Way Apt. 125, Colemanmouth, WA 37116",Wells PLC,New York,UK,Los Angeles County,2023-12-09,2022-09-15,Would activity information authority game garden general.,anderson-key.biz,975.44,sq ft,"-79.555568, 28.348738",https://dummyimage.com/339x890,7.554153,Common many close price heart between deep.,1.40671,3121.65,sq ft,"Anderson, Martinez and Harvey","Leonard, Robbins and Reed",2022-09-30,355640.02,264846.96,723636.9,2024-06-20,2021-12-03,Pending,2021-08-18,2020-10-13,3,1,9,5,Garage,Jason Baird,07118,844791.15,Commercial,BC,http://www.snyder.net/,Pending,1923
fe8132e9-688c-4057-a208-4adf55739c99,"274 Alex Isle, Vargashaven, MA 52191",Montgomery-Ali,New York,CA,Los Angeles County,2020-08-08,2024-04-26,Now source her begin.,burke-wade.info,7829.47,sq ft,"-9.887355, 134.988837",https://placeimg.com/222/566/any,74.032424,Everybody reduce stay Mrs student better.,-172.33195,6153.58,sq ft,Waller LLC,Alvarado LLC,2024-11-23,431180.73,189694.42,945103.8,2024-03-11,2021-04-11,Sold,2021-04-07,2024-08-06,5,2,3,6,Garage,Victor Norris,91055,226284.05,Multi-Family,QLD,http://strickland.com/,Sold,1944
1d40f20b-282b-46b2-a58f-439ade39c2be,"6286 Klein Pines, North Billyport, RI 92977",Smith-Brown,San Diego,IN,San Diego County,2021-04-16,2020-10-20,Throughout worry all fish now rock.,payne-burgess.org,3678.29,sq ft,"-80.809995, 32.310937",https://placeimg.com/621/603/any,8.349808,Increase although majority any always.,-2.680595,7190.39,sq ft,"Richards, Young and Greer",Riley LLC,2021-08-02,422444.33,490337.08,151693.03,2020-08-19,2025-07-21,Off Market,2022-11-10,2024-10-20,8,6,7,5,Driveway,Holly Howard,55329,183840.78,Single Family,QLD,http://roberts.com/,For Sale,2023
9c62ee9b-9aa5-4f0e-bb2d-d5393123194f,"6421 Edwards Ways Suite 879, Jamesside, ND 84092",Bernard LLC,Dallas,AU,San Diego County,2025-02-18,2022-02-09,Partner together late national reach major.,hill.com,9072.63,sq ft,"-68.055377, 118.7228",https://dummyimage.com/476x805,-72.273768,Entire pattern while body foot.,-128.485326,3011.21,sq ft,Steele Ltd,Jones-Lawson,2025-05-23,466683.87,645597.04,347455.04,2024-05-23,2020-08-01,Sold,2023-07-04,2020-12-11,4,2,7,10,None,Amy Farmer,51627,876115.17,Townhouse,QLD,https://www.johnston.com/,Pending,1963
72665db7-7b50-4c95-a0d2-6e10857d2fd9,"Unit 0289 Box 0288, DPO AP 18867","Quinn, Nelson and Sharp",Phoenix,JP,San Diego County,2024-02-27,2023-01-20,Despite sound quite service.,ray.com,5788.95,sq ft,"-17.532179, -173.33267",https://placekitten.com/450/850,-31.312833,Too book indeed strategy various federal himself.,-76.825553,3153.21,sq ft,May-Coffey,Bates Ltd,2023-06-09,856221.11,163739.87,509415.3,2022-05-17,2025-03-01,Sold,2025-03-26,2024-05-29,2,3,2,7,Garage,Thomas Welch,33561,882968.73,Condo,BY,https://sims-carr.com/,For Sale,1974
f14bc22a-d35c-4907-9a24-ffce085ba7ea,"9309 Ronald Haven Suite 650, Port Joseph, NJ 85052",Ruiz-Delgado,Phoenix,US,Harris County,2022-01-02,2023-10-19,Increase scene during song information fear chair.,moore.com,1069.58,sq ft,"-4.516825, 18.410126",https://placeimg.com/742/919/any,-8.039733,Anyone would it nothing fight reflect tough.,158.146111,9429.08,sq ft,"Evans, Mckay and Anderson","Scott, Wright and Sanchez",2020-08-08,189857.76,582843.4,257178.58,2021-07-19,2020-12-30,For Sale,2024-10-09,2024-11-18,7,8,6,7,Driveway,Mark Peck,61176,322313.76,Apartment,ON,http://www.valencia.org/,Sold,1950
c584bc7d-0c1c-40e7-a450-21aa37d6c7a1,"5634 James Bridge Suite 382, Williamport, GA 10207",Brown-Lopez,San Diego,JP,Harris County,2022-05-05,2020-08-14,Camera hair arm for majority.,vasquez-perez.com,771.05,sq ft,"65.769875, 41.308274",https://placekitten.com/464/156,59.963564,Partner watch appear tax purpose sure speech room.,-139.708605,5258.14,sq ft,Fisher Inc,Mckay Inc,2022-12-08,139720.13,670778.87,667370.76,2025-05-14,2021-09-22,Off Market,2024-10-18,2023-03-31,8,4,3,6,Carport,Thomas Dunn,33139,29392.85,Land,QLD,http://www.church-gonzalez.info/,Sold,2003
